LAT,LON,crash_case,year,county,city,intersection,road_type,road_condition
44.28181143,-105.4939883,201205410,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201200349,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201216057,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201212662,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201203520,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201216421,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201203917,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201211988,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201214834,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201216925,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201212516,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201205149,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201205232,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201208799,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201205953,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201300435,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201306919,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201301962,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201303084,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201301383,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201306518,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201306005,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201308658,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201307945,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201305431,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201301111,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201414198,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201409722,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201406507,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201403034,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201403027,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201404630,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201402197,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201406946,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201407338,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201411178,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201404070,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201402135,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201401073,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201412886,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201418131,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201511242,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201505601,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201510236,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201505951,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201513270,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201500339,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201502441,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201508586,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201511408,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201513784,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201514690,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201515265,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201516438,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201516060,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Ice or Frost
44.28181143,-105.4939883,201506031,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201513151,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Wet
44.28181143,-105.4939883,201502593,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Snow
44.28181143,-105.4939883,201500414,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201504754,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201509361,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Dry
44.28181143,-105.4939883,201502351,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@CAMEL DR@PRAIRIVIEW DR,URBAN,Slush
44.27506243,-105.4941404,200805109,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200807537,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200816744,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200817932,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200805495,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200806369,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200818039,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200803021,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200805331,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200900770,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Snow
44.27506243,-105.4941404,200901689,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200917788,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Snow
44.27506243,-105.4941404,200918471,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200905664,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200906400,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,200909103,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200912823,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,200900772,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201201651,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201201603,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201200834,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Ice or Frost
44.27506243,-105.4941404,201209603,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201211302,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201205146,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201210065,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201211727,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201203322,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201201308,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201207363,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201207774,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201209280,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201317214,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Slush
44.27506243,-105.4941404,201313438,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201310121,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201302330,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201312581,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Snow
44.27506243,-105.4941404,201305956,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201315889,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Ice or Frost
44.27506243,-105.4941404,201313228,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201308130,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201406196,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201402060,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Slush
44.27506243,-105.4941404,201409274,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201412855,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201417735,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Slush
44.27506243,-105.4941404,201400437,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201401961,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Snow
44.27506243,-105.4941404,201405485,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201403024,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Slush
44.27506243,-105.4941404,201412570,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201417041,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201412180,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201405563,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201408433,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201405945,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201407292,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201402006,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201407342,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201502412,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201516308,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Ice or Frost
44.27506243,-105.4941404,201511947,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201503409,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201504403,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201515681,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Ice or Frost
44.27506243,-105.4941404,201516309,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201508588,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201509763,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201515536,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201512918,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201509578,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201505969,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201514958,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Wet
44.27506243,-105.4941404,201502362,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201504042,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201508468,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201506788,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201514577,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201512037,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201506668,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201507841,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201511905,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201507555,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.27506243,-105.4941404,201502699,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@COUNTRY CLUB RD,URBAN,Dry
44.28078336,-105.4939343,200808354,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200817425,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,200815902,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200801051,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Wet
44.28078336,-105.4939343,200807037,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200800868,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,200810958,2008,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200908363,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200900241,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200912761,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200911134,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Wet
44.28078336,-105.4939343,200908250,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200900449,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,200904591,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,200912483,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200914764,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,200918352,2009,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201202656,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,201201993,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201211646,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201216941,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,201210605,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201214297,2012,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201304694,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201310374,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201300346,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,201309329,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201315813,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,201315882,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
44.28078336,-105.4939343,201311721,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201310745,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201307759,2013,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201415829,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Slush
44.28078336,-105.4939343,201411617,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201412808,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Wet
44.28078336,-105.4939343,201411616,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201415918,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,201410858,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201414961,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Slush
44.28078336,-105.4939343,201402874,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,201404237,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Wet
44.28078336,-105.4939343,201404902,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201413510,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201402869,2014,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Snow
44.28078336,-105.4939343,201513075,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Dry
44.28078336,-105.4939343,201516420,2015,Campbell,Gillette,S DOUGLAS HWY | WY 59@I 90 INTCHG 126 WB OFF,URBAN,Ice or Frost
